#id,x,y,z,u,v,z
3481,23.00,-33.50,0.00,0.000,0.000,0.00
3482,23.00,-32.50,0.00,0.000,0.000,0.00
3483,23.00,-31.50,0.00,0.000,0.000,0.00
3484,23.00,-30.50,0.00,0.000,0.000,0.00
3485,23.00,-29.50,0.00,0.000,0.000,0.00
3486,23.00,-28.50,0.00,0.000,0.000,0.00
3487,23.00,-27.50,0.00,0.000,0.000,0.00
3488,23.00,-26.50,0.00,0.000,0.000,0.00
3489,23.00,-25.50,0.00,0.000,0.000,0.00
3490,23.00,-24.50,0.00,0.000,0.000,0.00
3491,23.00,-23.50,0.00,0.000,0.000,0.00
3492,23.00,-22.50,0.00,0.000,0.000,0.00
3493,23.00,-21.50,0.00,0.000,0.000,0.00
3494,23.00,-20.50,0.00,0.000,0.000,0.00
3495,23.00,-19.50,0.00,0.000,0.000,0.00
3496,23.00,-18.50,0.00,0.000,0.000,0.00
3497,23.00,-17.50,0.00,0.000,0.000,0.00
3498,23.00,-16.50,0.00,0.000,0.000,0.00
3499,23.00,-15.50,0.00,0.000,0.000,0.00
3500,23.00,-14.50,0.00,0.000,0.000,0.00
3501,23.00,-13.50,0.00,0.000,0.000,0.00
3502,23.00,-12.50,0.00,0.000,0.000,0.00
3503,23.00,-11.50,0.00,0.000,0.000,0.00
3504,23.00,-10.50,0.00,0.000,0.000,0.00
3505,23.00,-9.50,0.00,0.000,0.000,0.00
3506,23.00,-8.50,0.00,0.000,0.000,0.00
3507,23.00,-7.50,0.00,0.000,0.000,0.00
3508,23.00,-6.50,0.00,0.000,0.000,0.00
3509,23.00,-5.50,0.00,0.000,0.000,0.00
3510,23.00,-4.50,0.00,0.000,0.000,0.00
3511,23.00,-3.50,0.00,0.000,0.000,0.00
3512,23.00,-2.50,0.00,0.000,0.000,0.00
3513,23.00,-1.50,0.00,0.000,0.000,0.00
3514,23.00,-0.50,0.00,0.000,0.000,0.00
3515,23.00,0.50,0.00,0.000,0.000,0.00
3516,23.00,1.50,0.00,0.000,0.000,0.00
3517,23.00,2.50,0.00,0.000,0.000,0.00
3518,23.00,3.50,0.00,0.000,0.000,0.00
3519,23.00,4.50,0.00,0.000,0.000,0.00
3520,23.00,5.50,0.00,0.000,0.000,0.00
3521,23.00,6.50,0.00,0.000,0.000,0.00
3522,23.00,7.50,0.00,0.000,0.000,0.00
3523,23.00,8.50,0.00,0.000,0.000,0.00
3524,23.00,9.50,0.00,0.000,0.000,0.00
3525,23.00,10.50,0.00,0.000,0.000,0.00
3526,23.00,11.50,0.00,0.000,0.000,0.00
3527,23.00,12.50,0.00,0.000,0.000,0.00
3528,23.00,13.50,0.00,0.000,0.000,0.00
3529,23.00,14.50,0.00,0.000,0.000,0.00
3530,23.00,15.50,0.00,0.000,0.000,0.00
3531,23.00,16.50,0.00,0.000,0.000,0.00
3532,23.00,17.50,0.00,0.000,0.000,0.00
3533,23.00,18.50,0.00,0.000,0.000,0.00
3534,23.00,19.50,0.00,0.000,0.000,0.00
3535,23.00,20.50,0.00,0.000,0.000,0.00
3536,23.00,21.50,0.00,0.000,0.000,0.00
3537,23.00,22.50,0.00,0.000,0.000,0.00
3538,23.00,23.50,0.00,0.000,0.000,0.00
3539,23.00,24.50,0.00,0.000,0.000,0.00
3540,23.00,25.50,0.00,0.000,0.000,0.00
3541,23.00,26.50,0.00,0.000,0.000,0.00
3542,23.00,27.50,0.00,0.000,0.000,0.00
3543,23.00,28.50,0.00,0.000,0.000,0.00
3544,23.00,29.50,0.00,0.000,0.000,0.00
3545,23.00,30.50,0.00,0.000,0.000,0.00
3546,23.00,31.50,0.00,0.000,0.000,0.00
3547,23.00,32.50,0.00,0.000,0.000,0.00
3548,23.00,33.50,0.00,0.000,0.000,0.00
3549,23.00,34.50,0.00,0.000,0.000,0.00
3550,23.00,35.50,0.00,0.000,0.000,0.00
3551,23.00,36.50,0.00,0.000,0.000,0.00
3552,24.00,-36.50,0.00,0.000,0.000,0.00
3553,24.00,-35.50,0.00,0.000,0.000,0.00
3554,24.00,-34.50,0.00,0.000,0.000,0.00
3555,24.00,-33.50,0.00,0.000,0.000,0.00
3556,24.00,-32.50,0.00,0.000,0.000,0.00
3557,24.00,-31.50,0.00,0.000,0.000,0.00
3558,24.00,-30.50,0.00,0.000,0.000,0.00
3559,24.00,-29.50,0.00,0.000,0.000,0.00
3560,24.00,-28.50,0.00,0.000,0.000,0.00
3561,24.00,-27.50,0.00,0.000,0.000,0.00
3562,24.00,-26.50,0.00,0.000,0.000,0.00
3563,24.00,-25.50,0.00,0.000,0.000,0.00
3564,24.00,-24.50,0.00,0.000,0.000,0.00
3565,24.00,-23.50,0.00,0.000,0.000,0.00
3566,24.00,-22.50,0.00,0.000,0.000,0.00
3567,24.00,-21.50,0.00,0.000,0.000,0.00
3568,24.00,-20.50,0.00,0.000,0.000,0.00
3569,24.00,-19.50,0.00,0.000,0.000,0.00
3570,24.00,-18.50,0.00,0.000,0.000,0.00
3571,24.00,-17.50,0.00,0.000,0.000,0.00
3572,24.00,-16.50,0.00,0.000,0.000,0.00
3573,24.00,-15.50,0.00,0.000,0.000,0.00
3574,24.00,-14.50,0.00,0.000,0.000,0.00
3575,24.00,-13.50,0.00,0.000,0.000,0.00
3576,24.00,-12.50,0.00,0.000,0.000,0.00
3577,24.00,-11.50,0.00,0.000,0.000,0.00
3578,24.00,-10.50,0.00,0.000,0.000,0.00
3579,24.00,-9.50,0.00,0.000,0.000,0.00
3580,24.00,-8.50,0.00,0.000,0.000,0.00
3581,24.00,-7.50,0.00,0.000,0.000,0.00
3582,24.00,-6.50,0.00,0.000,0.000,0.00
3583,24.00,-5.50,0.00,0.000,0.000,0.00
3584,24.00,-4.50,0.00,0.000,0.000,0.00
3585,24.00,-3.50,0.00,0.000,0.000,0.00
3586,24.00,-2.50,0.00,0.000,0.000,0.00
3587,24.00,-1.50,0.00,0.000,0.000,0.00
3588,24.00,-0.50,0.00,0.000,0.000,0.00
3589,24.00,0.50,0.00,0.000,0.000,0.00
3590,24.00,1.50,0.00,0.000,0.000,0.00
3591,24.00,2.50,0.00,0.000,0.000,0.00
3592,24.00,3.50,0.00,0.000,0.000,0.00
3593,24.00,4.50,0.00,0.000,0.000,0.00
3594,24.00,5.50,0.00,0.000,0.000,0.00
3595,24.00,6.50,0.00,0.000,0.000,0.00
3596,24.00,7.50,0.00,0.000,0.000,0.00
3597,24.00,8.50,0.00,0.000,0.000,0.00
3598,24.00,9.50,0.00,0.000,0.000,0.00
3599,24.00,10.50,0.00,0.000,0.000,0.00
3600,24.00,11.50,0.00,0.000,0.000,0.00
3601,24.00,12.50,0.00,0.000,0.000,0.00
3602,24.00,13.50,0.00,0.000,0.000,0.00
3603,24.00,14.50,0.00,0.000,0.000,0.00
3604,24.00,15.50,0.00,0.000,0.000,0.00
3605,24.00,16.50,0.00,0.000,0.000,0.00
3606,24.00,17.50,0.00,0.000,0.000,0.00
3607,24.00,18.50,0.00,0.000,0.000,0.00
3608,24.00,19.50,0.00,0.000,0.000,0.00
3609,24.00,20.50,0.00,0.000,0.000,0.00
3610,24.00,21.50,0.00,0.000,0.000,0.00
3611,24.00,22.50,0.00,0.000,0.000,0.00
3612,24.00,23.50,0.00,0.000,0.000,0.00
3613,24.00,24.50,0.00,0.000,0.000,0.00
3614,24.00,25.50,0.00,0.000,0.000,0.00
3615,24.00,26.50,0.00,0.000,0.000,0.00
3616,24.00,27.50,0.00,0.000,0.000,0.00
3617,24.00,28.50,0.00,0.000,0.000,0.00
3618,24.00,29.50,0.00,0.000,0.000,0.00
3619,24.00,30.50,0.00,0.000,0.000,0.00
3620,24.00,31.50,0.00,0.000,0.000,0.00
3621,24.00,32.50,0.00,0.000,0.000,0.00
3622,24.00,33.50,0.00,0.000,0.000,0.00
3623,24.00,34.50,0.00,0.000,0.000,0.00
3624,24.00,35.50,0.00,0.000,0.000,0.00
3625,24.00,36.50,0.00,0.000,0.000,0.00
